 GHD-RCS : dates in number of days after August 31. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Alsace,Auvergne,Auxerre-Avalon,Beaujolais and Maconnais,Bordeaux,Burgundy,Champagne 1,Champagne 2,Gaillac- South-West,Germany,High Loire Valley,Ile de France,Jura,Languedoc,Low Loire Valley,Luxembourg,Maritime alps,Northern Italy,Northern  Lorraine,Northern Rhone valley,Savoie,Spain,Southern Lorraine,Southern Rhone valley,Switzerland (Leman Lake),Various South-East,Vendée - Poitou Charente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,,,,,,10.0,,,23.0,26.0,18.0,7.0,25.3,26.9,,,42.0,,,,,35.0,,23.4,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,,,,,,27.0,,,31.0,43.0,30.0,30.0,44.6,24.8,,,41.0,,,,,38.0,,24.9,47.8,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,,,,,,20.0,,,32.0,,29.0,,37.6,30.0,,,40.0,,,,,54.0,,23.2,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,,,,,,26.0,,,30.0,37.0,32.0,34.0,41.6,27.5,,,46.0,,,,,43.0,,26.0,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,,,,,,10.0,,,28.0,35.0,23.0,14.0,30.6,22.8,,,37.0,,,,,46.0,,17.9,40.8,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,,,,,,9.0,,,,38.0,29.0,20.0,29.0,22.1,,,43.0,,,,,37.0,,18.1,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,,,,,,28.0,,,,44.0,,,51.0,30.3,,,43.0,,,,,44.0,,25.5,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,,,,,,13.0,,,36.0,35.0,,20.0,36.0,23.5,,,34.0,,,,,37.0,,22.5,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,,,,,,4.0,,,,23.0,,16.0,23.0,23.5,,,28.5,,,,,45.0,,19.9,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,,,,,,12.0,,,,46.0,,22.0,35.0,21.8,,,39.0,,,,,40.0,,19.7,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,,,,,,4.0,,,29.0,26.0,,,21.0,24.6,,,28.0,,,,,35.0,,19.0,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,,,,,,29.0,,,,42.0,,,45.0,35.8,,,48.0,,,,,40.0,,25.0,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,,,,,,27.0,,,,39.0,,26.0,43.5,36.1,,,41.0,,,,,51.0,,31.7,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,,,,,,29.4,,,,,,30.0,44.0,30.4,,,43.0,,,,,36.0,,26.0,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,,,,,,13.9,,,,44.0,,25.0,49.0,29.0,,,47.5,46.0,,,,52.0,,32.1,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,,,,,21.0,24.4,,,43.0,42.0,,20.0,39.0,23.8,,,34.0,,,,,38.0,,21.9,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,,,,,,35.4,,,,48.0,,47.0,59.0,33.8,,,51.0,57.0,,,,44.0,,29.2,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,,,,,,29.4,,,,38.0,,29.0,42.0,,,,52.5,,,,,57.0,,26.5,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,,,,,,26.4,,,,38.0,,47.0,34.0,24.7,,,41.0,,,,,43.0,,19.4,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,,,,,,22.4,,,,46.0,,46.0,53.5,36.8,,,52.5,55.0,,,,51.0,,30.9,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,,,,,34.5,16.9,,,,43.0,,39.0,44.5,28.8,,,58.0,,,,,41.0,,25.2,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,,,,,19.5,26.4,,,,38.0,,,40.0,26.8,,,51.0,,,,,55.0,,24.5,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,,,,,46.5,38.9,,,,25.0,,49.0,62.5,42.7,,,61.5,,,,,52.0,,38.0,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,,,,,25.5,17.4,,,,44.0,,27.0,47.5,33.8,,,43.5,,,,,34.0,,29.5,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,42.9,,,,,31.6,,,,41.0,,42.0,54.6,32.0,,,54.0,42.0,,,,49.0,,30.5,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,35.9,,,,,25.6,,,,40.0,,32.0,43.0,44.8,,,47.0,,,,,54.0,,34.0,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,45.0,,,,,19.6,,,,43.0,,34.0,55.5,38.0,,,48.0,48.0,,,,48.0,,29.5,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,49.4,,,,,25.6,,,40.0,42.0,,42.0,46.0,28.8,,,38.0,47.0,,,,41.0,,27.0,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,30.4,,,,,15.0,,,,30.0,,22.0,32.0,22.3,,,36.0,,,,,,,22.0,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,46.9,,,,,28.6,,,,49.0,,35.0,47.0,33.8,,,49.0,,,,,,,31.7,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,38.7,,,,,7.0,,,,40.0,,22.0,24.0,18.3,,,29.0,42.0,,,,,,18.0,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,44.0,,,,,22.6,,,,40.0,,30.0,42.0,39.2,,,36.5,47.0,,,,,,28.0,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,32.0,,,,,24.6,,,,39.0,,34.0,41.6,29.9,,,42.5,,,,,,,28.0,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,29.9,,,,,31.6,,,,37.0,,,38.6,36.6,,,44.0,,,,,,,31.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,37.9,,,,,20.6,,,,36.0,,31.0,37.3,26.9,,,34.0,,,,,,,18.5,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,39.4,,,,,26.6,,,,32.0,,31.0,44.6,33.7,,,48.5,,,,,43.0,,20.7,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,37.9,,,,,28.1,,,,30.0,,,42.0,32.5,,,41.0,,,,,44.0,,18.7,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,44.9,,,,,34.5,,,,47.0,,42.0,50.0,38.8,,,40.5,,,,54.5,52.0,,32.0,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,47.9,,,,,29.6,,,,42.0,,27.0,48.0,38.7,,,54.0,,,,50.0,58.0,,29.7,57.8,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,36.4,,,,,27.6,,,,38.0,,35.0,41.0,28.9,,,37.0,,,,43.0,,,21.7,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,44.9,,,,,32.0,,,,54.0,,,48.6,38.8,,,47.0,49.0,,,55.0,36.0,,33.7,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,42.0,,,,,25.0,,,,32.0,,33.0,40.5,34.8,,,48.0,48.0,,,39.0,37.0,,27.7,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,21.0,,,,,3.3,,,,22.0,,15.0,18.0,19.0,,,26.0,36.0,,,20.0,23.0,,10.7,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,40.7,,,,,-0.5,,,,29.0,,12.0,13.0,21.0,,,29.0,46.0,,,33.0,30.0,,16.2,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,40.7,,,,,28.3,,,,33.0,,29.0,42.0,43.9,,,33.5,,,,52.0,45.0,,32.0,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,44.4,,,,,32.0,,,,40.0,,31.0,45.0,45.4,,,50.0,35.0,,,50.5,45.0,,31.0,60.7,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,37.0,,,,,23.3,,,,38.0,,29.5,36.6,32.4,,,37.0,39.0,,,40.0,36.0,,27.6,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,38.4,,,,,17.6,,,,39.0,,11.5,36.0,30.8,,,41.0,,,,48.0,34.0,,27.6,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,39.7,,,,,22.4,,,,30.0,,15.5,34.6,17.0,,,25.0,38.0,,,44.5,29.0,,19.5,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,53.9,,,,,42.0,,,,57.0,,51.5,55.0,41.8,,,48.0,,,,56.0,49.0,,32.0,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,32.0,,,,,11.1,,,,48.0,,6.0,22.5,24.1,,,37.0,37.0,,,34.0,41.0,,30.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,35.0,,,,,11.3,,,25.0,25.0,,11.0,25.0,23.5,,,36.0,45.0,,,33.0,41.0,,18.8,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,40.0,,,,,15.3,,,30.0,30.0,,17.0,27.0,22.1,,,30.5,,,,35.5,41.0,,16.9,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,35.9,,,,,31.6,,,,40.0,,31.0,42.0,36.8,,,36.0,47.0,,,45.0,44.0,,28.5,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,45.9,,,,,29.3,,,,44.0,,35.5,48.5,35.4,,,46.0,,,,50.0,44.0,,26.2,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,46.9,,,,,22.1,,,,40.0,,17.0,35.5,41.1,,,45.0,,,,43.0,43.0,,28.1,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,36.9,,,,,20.6,,,,44.0,,27.0,40.0,42.9,,,44.5,,,,48.5,52.0,,29.6,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,43.4,,,,22.0,28.0,,,,31.0,,19.0,42.0,34.1,,,45.5,45.0,,,49.5,43.0,,30.6,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,37.7,,,,,17.4,,,,39.0,,16.5,31.0,13.8,,,29.5,34.0,,,,33.0,,13.6,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,47.9,,,,42.0,39.1,,,,41.0,,40.5,49.0,39.0,,,48.0,46.0,,,52.0,53.0,,33.0,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,41.7,,,,18.0,20.1,,,,34.0,,26.5,33.0,33.0,,,48.5,46.0,,,43.0,43.0,,23.0,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,34.7,,,,15.0,19.4,,,,36.0,,20.0,33.0,27.1,,,44.0,51.0,,,40.5,51.0,,23.0,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,35.0,,,,30.0,31.3,,,,37.0,,31.5,41.0,39.8,,,50.0,32.0,,,48.0,42.0,,30.1,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,33.7,,,,,26.2,,,,36.0,,30.0,44.0,25.9,,,40.0,,,,40.0,55.0,,29.0,46.2,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,49.0,,,,,49.1,,,,44.0,,43.7,53.0,43.2,,,60.0,,,,54.0,,,40.7,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,45.9,,,,14.0,27.3,,,26.0,44.0,,22.3,37.8,25.2,,,35.0,48.0,,,46.5,33.0,,,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,52.9,,,,,33.0,,,,49.0,,30.3,49.5,33.2,,,40.0,,,,38.0,,,27.3,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,45.4,,,,,27.0,,,,40.0,,31.8,42.6,47.2,,,54.0,51.0,,,49.5,49.0,,35.6,61.6,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,47.4,,,,,32.0,,,39.0,40.0,,32.5,47.0,39.4,,,53.5,45.0,,,50.5,,,35.9,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,47.9,,,,,30.1,,,,30.0,,40.3,40.6,34.4,,,46.0,48.0,,,45.0,38.0,,22.4,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,,,,,30.0,27.9,,,,37.0,,28.0,35.0,39.6,,,49.0,46.0,,,43.0,48.0,,33.0,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,42.4,,,,26.0,33.3,,,,35.0,,29.7,43.3,41.1,,,44.0,46.0,,,45.0,59.0,,24.0,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,37.9,,,,,27.0,,,34.0,33.0,,27.5,42.8,40.2,,,46.0,47.0,,,45.5,40.0,,29.3,52.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,40.4,,,,31.0,30.3,,,,40.0,,24.7,38.8,39.2,,,53.0,,,,46.5,47.0,,35.0,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,44.0,,,,25.0,25.5,,,,39.0,,25.5,39.0,37.0,,,49.0,46.0,,,46.5,44.0,,26.5,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,50.9,,43.0,,36.0,37.0,,,,46.0,,38.0,56.3,36.1,,,51.5,51.0,,,51.5,44.0,,30.0,58.6,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,48.9,,39.0,,33.5,30.0,,,,43.0,,32.5,52.6,34.6,,,49.0,48.0,45.0,,45.0,37.0,,28.0,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,40.0,,33.0,,27.8,21.0,,,,38.0,,21.5,37.0,32.2,,,45.0,47.0,36.0,,49.5,33.0,,30.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,47.0,,44.0,,43.4,32.0,,,,40.0,,34.5,45.6,31.1,,,44.0,51.0,46.0,,48.5,40.0,,29.0,52.2,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,37.9,,24.0,,25.8,18.0,,,,36.0,,15.7,35.0,33.6,,,47.0,45.0,38.0,,48.0,45.0,,28.0,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,48.9,,43.0,,37.0,35.3,,,38.0,41.0,,38.5,50.0,39.1,,,49.5,51.0,53.0,,46.0,54.0,,34.0,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,45.9,,33.0,,31.0,27.4,,,,35.0,,30.5,37.0,34.2,,,47.0,47.0,33.0,,44.5,43.0,,31.6,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,48.0,,27.0,,39.0,26.3,,,,42.0,,22.5,32.0,42.5,,,50.5,51.0,37.0,,44.5,49.0,,32.1,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,38.3,,31.0,,23.0,25.3,,,,36.0,,24.0,38.0,34.2,,,46.5,,36.0,,39.5,,,31.8,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,38.8,,29.0,,20.0,17.0,,,,34.0,,23.7,29.0,34.3,,,38.5,47.0,34.0,,40.5,48.0,36.0,29.0,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,37.4,,28.0,,20.0,16.0,,,,32.0,,23.0,35.0,38.1,,,47.5,49.0,35.0,,46.0,42.0,24.0,29.7,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,32.9,,20.0,,18.0,17.0,,,,30.0,,13.0,30.3,36.4,,,41.0,36.0,33.0,,,35.0,30.0,27.6,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,45.8,,37.0,,34.0,37.0,,,,47.0,,37.5,47.0,34.4,,,47.0,49.0,47.0,,45.0,48.0,,29.3,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,38.4,,33.0,,24.0,14.0,,,27.0,35.0,,28.5,31.0,34.2,,,45.0,39.0,33.0,,43.5,29.0,24.0,29.5,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,45.8,,37.0,,32.0,25.6,,,40.0,42.0,,23.0,47.8,39.0,,,51.0,51.0,46.0,,49.0,44.0,46.0,31.0,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,45.9,,43.0,,35.0,28.6,,,39.0,39.0,,33.5,37.0,37.3,,,45.0,45.0,43.0,,42.0,42.0,37.0,29.6,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,53.3,,56.0,,32.5,37.0,,,,54.0,,49.0,53.2,34.4,,,49.0,49.0,,,50.0,35.0,,31.6,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
